ticket_ID,buyer_name,price,date_of_sale,used,tier,match_ID,spectator_ID
5669,Danielle Allen,812,2016-11-03,1,1,7938333653941420924,5669
5670,Curtis Morris,907,2016-11-03,1,2,7938333653941420924,5670
5671,Gregory Thomas,205,2016-11-03,1,3,7938333653941420924,5671
5672,David Bowen,861,2016-11-03,1,1,7938333653941420924,5672
5673,Brooke Higgins,244,2016-11-03,1,2,7938333653941420924,5673
5674,Cindy Salinas,935,2016-11-03,1,1,7938333653941420924,5674
5675,Jeffrey Hines,324,2016-11-03,1,1,7938333653941420924,5675
5676,Jason Aguilar,502,2016-11-03,1,1,7938333653941420924,5676
5677,Jacob Meyer,698,2016-11-03,1,1,7938333653941420923,5677
5678,Margaret Andrews,531,2016-11-03,1,1,7938333653941420923,5678
5679,Aaron Fischer,481,2016-11-03,1,2,7938333653941420923,5679
5680,David Evans,856,2016-11-03,0,1,7938333653941420923,5680
5681,Brooke Colon,210,2016-11-03,0,1,7938333653941420923,5681
5682,Laura Aguilar,342,2016-11-03,1,1,7938333653941420923,5682
5683,Daniel Stewart,962,2016-11-03,1,1,7938333653941420923,5683
5684,William Parker II,977,2016-11-03,1,1,7938333653941420923,5684
5685,Mr. Earl Klein,688,2016-11-03,1,1,7938333653941420923,5685
5686,Joseph Harrison,256,2016-11-03,1,1,7938333653941420923,5686
5687,Ashley Arnold,412,2016-11-03,1,3,7938333653941420923,5687
5688,Glenda Moore,609,2016-11-03,1,1,7938333653941420923,5688
5689,Stacey Leach,881,2016-11-03,1,1,7938333653941420923,5689
5690,Maria Rowe,566,2016-11-03,1,3,7938333653941420923,5690
5691,Daniel Strickland,802,2016-11-03,0,1,7938333653941420923,5691
5692,John Rasmussen,792,2016-11-03,1,1,7938333653941420923,5692
5693,Amanda Roberts,731,2016-11-03,1,1,7938333653941420923,5693
5694,Erin Knight,184,2016-11-03,1,3,7938333653941420923,5694
5695,Sandra Williams,816,2016-11-03,1,1,7938333653941420923,5695
5696,Laurie Nichols,770,2016-11-03,1,2,7938333653941420923,5696
5697,Joseph Nicholson,500,2016-11-03,1,3,7938333653941420923,5697
5698,Scott Mcguire,229,2016-11-03,1,2,7938333653941420923,5698
5699,Jonathan Smith,218,2016-11-03,1,1,7938333653941420923,5699
5700,Joseph Gonzalez,967,2016-11-03,1,2,7938333653941420923,5700
5701,Micheal Moreno,928,2016-11-03,1,1,7938333653941420923,5701
5702,Helen Gilbert,485,2016-11-03,1,1,7938333653941420923,5702
5703,Glenda Lawson,848,2016-11-03,1,1,7938333653941420923,5703
5704,Andre Morgan,889,2016-11-03,1,2,7938333653941420923,5704
5705,Brenda Warner,201,2016-11-03,1,2,7938333653941420921,5705
5706,Tanya Jones,478,2016-11-03,1,2,7938333653941420921,5706
5707,Shannon Baker,643,2016-11-03,1,3,7938333653941420921,5707
5708,Scott Harrison,809,2016-11-03,1,2,7938333653941420921,5708
5709,Eric Barrett,361,2016-11-03,1,2,7938333653941420921,5709
5710,Madeline Payne,762,2016-11-03,1,3,7938333653941420921,5710
5711,Stephen Rose,161,2016-11-03,1,2,7938333653941420921,5711
5712,Jennifer Richardson,507,2016-11-03,0,1,7938333653941420921,5712
5713,Michael Schroeder,955,2016-11-03,1,1,7938333653941420921,5713
5714,Joshua Herrera,660,2016-11-03,1,1,7938333653941420921,5714
5715,Kristen Martin,265,2016-11-03,1,1,7938333653941420921,5715
5716,David Mcdowell Jr.,985,2016-11-03,1,2,7938333653941420921,5716
5717,Dwayne Bailey,695,2016-11-03,1,2,7938333653941420921,5717
5718,Scott Smith,512,2016-11-03,1,2,7938333653941420921,5718
5719,Carla Hartman DDS,623,2016-11-03,1,1,7938333653941420921,5719
5720,Anthony Jackson,932,2016-11-03,1,1,7938333653941420921,5720
5721,Christopher Zimmerman,558,2016-11-03,1,1,7938333653941420921,5721
5722,Michelle Ortiz,122,2016-11-03,1,1,7938333653941420921,5722
5723,Stephanie Simpson,238,2016-11-03,1,1,7938333653941420921,5723
5724,Samuel Parker,704,2016-11-03,1,2,7938333653941420921,5724
5725,Ian Williams MD,208,2016-11-03,1,1,7938333653941420921,5725
5726,Randy Gallegos,688,2016-11-03,1,2,7938333653941420921,5726
5727,Erin Graham,656,2016-11-03,1,3,7938333653941420921,5727
5728,Gabriel Orr,875,2016-11-03,1,1,7938333653941420921,5728
5729,Ian Garrison,454,2016-11-03,1,3,7938333653941420921,5729
5730,Curtis Snyder,163,2016-11-03,1,2,7938333653941420921,5730
5731,Donna Salinas,825,2016-11-03,1,2,7938333653941420921,5731
5732,Angela Jones,801,2016-11-03,1,1,7938333653941420921,5732
5733,Cheryl Gallagher,346,2016-11-03,1,2,7938333653941420920,5733
5734,Kara Rogers,409,2016-11-03,1,3,7938333653941420920,5734
5735,Mr. Michael Morgan,580,2016-11-03,1,2,7938333653941420920,5735
5736,Casey Gibson,288,2016-11-03,1,1,7938333653941420920,5736
5737,Linda Hughes,127,2016-11-03,1,1,7938333653941420920,5737
5738,William Diaz,761,2016-11-03,1,1,7938333653941420920,5738
5739,William Mcbride,414,2016-11-03,1,2,7938333653941420920,5739
5740,Susan Byrd,488,2016-11-03,1,1,7938333653941420920,5740
5741,Alexander Becker,985,2016-11-03,1,1,7938333653941420920,5741
5742,Douglas Turner,246,2016-11-03,1,3,7938333653941420920,5742
5743,Margaret Santiago,690,2016-11-03,1,1,7938333653941420920,5743
5744,Stephen Bruce,491,2016-11-03,1,1,7938333653941420920,5744
5745,Ryan Peterson,697,2016-11-03,1,1,7938333653941420920,5745
5746,Patricia Cunningham,453,2016-11-03,1,1,7938333653941420920,5746
5747,Chad Little,545,2016-11-03,1,1,7938333653941420920,5747
5748,Susan Russo,417,2016-11-03,1,1,7938333653941420920,5748
5749,Samantha Nelson,823,2016-11-03,1,2,7938333653941420920,5749
5750,Mikayla Willis,120,2016-11-03,1,1,7938333653941420920,5750
5751,Travis Bennett,166,2016-11-03,1,1,7938333653941420920,5751
5752,James Warner,531,2016-11-03,1,2,7938333653941420920,5752
5753,Stephanie Reynolds,839,2016-11-03,1,1,7938333653941420920,5753
5754,April Long,755,2016-11-03,1,1,7938333653941420920,5754
5755,Rebecca Turner,739,2016-11-03,1,1,7938333653941420920,5755
5756,David Flores,183,2016-11-03,1,2,7938333653941420920,5756
5757,Shawn Dyer,691,2016-11-03,1,1,7938333653941420920,5757
5758,Brian Chandler,727,2016-11-03,1,1,7938333653941420920,5758
5759,Donald Dalton,170,2016-11-03,1,1,7938333653941420920,5759
5760,Theresa Smith,690,2016-11-03,1,1,7938333653941420920,5760
5761,Crystal Sosa,177,2016-11-02,1,1,6855573267957931930,5761
5762,Mr. Kevin Rivera,118,2016-11-02,1,1,6855573267957931930,5762
5763,Kathy Clark,654,2016-11-02,1,1,6855573267957931930,5763
5764,Brittany Ward,463,2016-11-02,1,1,6855573267957931930,5764
5765,Martin Jones,172,2016-11-02,1,1,6855573267957931930,5765
5766,Cynthia Boyd,818,2016-11-02,0,2,6855573267957931930,5766
5767,Brenda Meyers,750,2016-11-02,1,1,6855573267957931930,5767
5768,Nicholas Garcia,669,2016-11-02,1,1,6855573267957931930,5768
5769,Karla Pittman,763,2016-11-02,1,2,6855573267957931930,5769
5770,Thomas Shelton,741,2016-11-02,1,1,6855573267957931930,5770
5771,Stephanie Hines,144,2016-11-02,1,2,6855573267957931930,5771
5772,Steven Smith,245,2016-11-02,1,3,6855573267957931930,5772
5773,Brady Decker,200,2016-11-02,1,1,6855573267957931930,5773
5774,Jason Bennett,614,2016-11-02,1,1,6855573267957931930,5774
5775,Kelly Pruitt,760,2016-11-02,1,1,6855573267957931930,5775
5776,Tiffany Ray,550,2016-11-02,1,1,6855573267957931930,5776
5777,David Brown,345,2016-11-02,1,1,6855573267957931930,5777
5778,Jennifer Smith,516,2016-11-02,1,1,6855573267957931930,5778
5779,Justin Perez,744,2016-11-02,1,1,6855573267957931930,5779
5780,Robert Miller,387,2016-11-02,1,1,6855573267957931930,5780
5781,Tracie Reid,868,2016-11-02,1,1,6855573267957931930,5781
5782,Lauren Morse,602,2016-11-02,1,1,6855573267957931930,5782
5783,Samantha Maddox,944,2016-11-02,1,1,6855573267957931930,5783
5784,Laura Cannon,930,2016-11-02,1,3,6855573267957931930,5784
5785,David Collins,303,2016-11-02,1,1,6855573267957931930,5785
5786,Jamie Burch,765,2016-11-02,1,1,6855573267957931930,5786
5787,Samuel Steele,600,2016-11-02,1,1,6855573267957931930,5787
5788,Jill Campbell,453,2016-11-02,1,1,6855573267957931930,5788
5789,Melissa Hobbs,207,2016-11-02,1,3,6855573267957931930,5789
5790,Keith Bell,309,2016-11-02,1,3,6855573267957931930,5790
5791,Courtney Parker,778,2016-11-02,1,2,6855573267957931930,5791
5792,Robert Wells,435,2016-11-02,1,1,6855573267957931930,5792
5793,Rebecca Mccall,773,2016-11-02,1,2,6855573267957931930,5793
5794,Edwin Moody,158,2016-11-02,1,1,6855573267957931930,5794
5795,Tonya Berger,312,2016-11-02,1,2,6855573267957931930,5795
5796,Gina Jones,354,2016-11-02,1,1,6855573267957931930,5796
5797,Jordan Wagner,786,2016-11-02,1,1,6855573267957931930,5797
5798,Shane Porter,966,2016-11-02,1,1,6855573267957931930,5798
5799,Diana Mcguire,831,2016-11-02,1,1,6855573267957931930,5799
5800,Mary Gonzales,364,2016-11-02,1,2,6855573267957931930,5800
5801,Nicholas Martinez,200,2016-11-02,1,1,6855573267957931930,5801
5802,Sandra Love DDS,167,2016-11-02,1,1,6855573267957931930,5802
5803,Sara Vasquez,520,2016-11-02,1,1,6855573267957931930,5803
5804,Claudia Thomas,328,2016-11-02,1,1,6855573267957931930,5804
5805,Michael Nielsen,711,2016-11-02,1,1,6855573267957931930,5805
5806,Karen Walker,956,2016-11-02,1,2,6855573267957931930,5806
5807,Stacy Brooks,202,2016-11-02,1,1,6855573267957931930,5807
5808,Katherine Weaver,596,2016-11-02,1,1,6855573267957931930,5808
5809,Andrew Salazar,786,2016-11-02,1,1,6855573267957931930,5809
5810,Chris Lee,811,2016-11-02,1,1,6855573267957931930,5810
5811,Jennifer Watts,852,2016-11-02,1,2,6855573267957931930,5811
5812,William Moreno,988,2016-11-02,1,2,6855573267957931930,5812
5813,Kaitlyn Weber,607,2016-11-02,0,2,6855573267957931930,5813
5814,Steven White,572,2016-11-02,1,1,6855573267957931930,5814
5815,Jennifer Schaefer,379,2016-11-02,1,3,6855573267957931930,5815
5816,Russell Harris,792,2016-11-02,1,1,6855573267957931930,5816
5817,Suzanne Mcdowell,189,2016-11-02,1,1,6855573267957931930,5817
5818,Sandra James,800,2016-11-02,1,1,6855573267957931930,5818
5819,Kyle Johnson,174,2016-11-02,1,1,6855573267957931930,5819
5820,Ryan Zimmerman,174,2016-11-02,1,1,6855573267957931930,5820
5821,Linda May,382,2016-11-02,1,3,6855573267957931930,5821
5822,Marcus Martin,386,2016-11-02,1,1,6855573267957931930,5822
5823,Julie Taylor,513,2016-11-02,1,1,6855573267957931930,5823
5824,Joel Obrien,512,2016-11-02,1,1,6855573267957931930,5824
5825,Monica Vance,710,2016-11-02,0,3,6855573267957931930,5825
5826,Colleen George,273,2016-11-02,1,1,6855573267957931930,5826
5827,Paul Hamilton,285,2016-11-02,1,1,6855573267957931930,5827
5828,Terry Griffin,468,2016-11-02,1,1,6855573267957931931,5828
5829,Dr. Shawn Anderson,200,2016-11-02,1,1,6855573267957931931,5829
5830,Kevin Walker,462,2016-11-02,1,1,6855573267957931931,5830
5831,Harry Douglas,769,2016-11-02,1,1,6855573267957931931,5831
5832,Andrew Johnson,373,2016-11-02,1,1,6855573267957931931,5832
5833,Thomas Tucker,810,2016-11-02,1,1,6855573267957931931,5833
5834,Kelly Knight,392,2016-11-02,1,2,6855573267957931931,5834
5835,Jeffrey Elliott,646,2016-11-02,1,1,6855573267957931931,5835
5836,Jenny Li,404,2016-11-02,1,2,6855573267957931931,5836
5837,Bradley Schwartz,152,2016-11-02,1,1,6855573267957931931,5837
5838,Heather Foster,418,2016-11-02,1,1,6855573267957931931,5838
5839,Mark Wagner,894,2016-11-02,1,1,6855573267957931931,5839
5840,Colleen Weber,434,2016-11-02,1,3,6855573267957931931,5840
5841,Tony Schneider,563,2016-11-02,1,1,6855573267957931931,5841
5842,Jessica Rogers,133,2016-11-02,1,1,6855573267957931931,5842
5843,Jared Fisher,488,2016-11-02,1,2,6855573267957931931,5843
5844,Cesar Shields,959,2016-11-02,1,1,6855573267957931931,5844
5845,Christian Proctor,316,2016-11-02,1,1,6855573267957931931,5845
5846,Sarah Davis,682,2016-11-02,1,1,6855573267957931931,5846
5847,John Thomas,794,2016-11-02,1,1,6855573267957931931,5847
5848,Tammy Murphy,410,2016-11-02,1,2,6855573267957931931,5848
5849,Sarah Harris,719,2016-11-02,1,2,6855573267957931931,5849
5850,Samantha Bennett,594,2016-11-02,1,1,6855573267957931931,5850
5851,William Soto,681,2016-11-02,1,2,6855573267957931931,5851
5852,Brian Ross,196,2016-11-02,1,2,6855573267957931931,5852
5853,Ashley Moore,581,2016-11-02,1,1,6855573267957931931,5853
5854,Jessica Williams,604,2016-11-02,1,1,6855573267957931931,5854
5855,Ralph Rivera,281,2016-11-02,1,1,6855573267957931931,5855
5856,Diana Wolf,333,2016-11-02,1,1,6855573267957931931,5856
5857,Emily Raymond,495,2016-11-02,1,1,6855573267957931931,5857
5858,John Scott,505,2016-11-02,1,1,6855573267957931931,5858
5859,Ronald Graham,731,2016-11-02,1,2,6855573267957931931,5859
5860,Sonya Davis,535,2016-11-02,1,1,6855573267957931931,5860
5861,Linda Martinez,138,2016-11-02,1,3,6855573267957931931,5861
5862,Heather Dean,533,2016-11-02,1,1,6855573267957931931,5862
5863,Alyssa Carter,473,2016-11-02,1,3,6855573267957931931,5863
5864,Heidi Aguilar,267,2016-11-02,1,1,6855573267957931931,5864
5865,Natasha Bean,710,2016-11-02,0,2,6855573267957931931,5865
5866,Anthony Munoz,368,2016-11-02,1,1,6855573267957931931,5866
5867,Julie Farrell,456,2016-11-02,1,2,6855573267957931931,5867
5868,Bryan Townsend,896,2016-11-02,1,3,6855573267957931931,5868
5869,Lauren Lopez,115,2016-11-02,1,1,6855573267957931931,5869
5870,Penny Fowler,332,2016-11-02,1,1,6855573267957931931,5870
5871,Jennifer Little,404,2016-11-02,1,1,6855573267957931931,5871
5872,Mathew Powers,964,2016-11-02,1,1,6855573267957931931,5872
5873,Linda Schwartz,392,2016-11-02,1,1,6855573267957931931,5873
5874,Whitney Garner,685,2016-11-02,1,1,6855573267957931931,5874
5875,Meredith Mathis DVM,385,2016-11-02,1,2,6855573267957931931,5875
5876,Monique Brady,295,2016-11-02,1,1,6855573267957931931,5876
5877,Brandon Young,490,2016-11-02,1,1,6855573267957931931,5877
5878,Stacie Roy,212,2016-11-02,1,1,6855573267957931931,5878
5879,Ashlee Turner,327,2016-11-02,1,3,6855573267957931931,5879
5880,William Haney,891,2016-11-02,1,3,6855573267957931931,5880
5881,Brett Turner,941,2016-11-02,1,1,6855573267957931931,5881
5882,Keith Mcbride,123,2016-11-02,1,1,6855573267957931931,5882
5883,Karen Ellis,583,2016-11-02,1,1,6855573267957931931,5883
5884,Scott Anderson,653,2016-11-02,1,2,6855573267957931931,5884
5885,Dennis Gonzalez,564,2016-11-02,1,1,6855573267957931931,5885
5886,Rebecca Lee,142,2016-11-02,1,2,6855573267957931931,5886
5887,Kimberly Phillips,747,2016-11-02,1,1,6855573267957931931,5887
5888,William Oliver,206,2016-11-02,1,2,6855573267957931931,5888
5889,Keith Garrett,749,2016-11-02,1,2,6855573267957931931,5889
5890,Kenneth Wood,814,2016-11-02,1,3,6855573267957931931,5890
5891,Leonard Johnson,272,2016-11-02,1,1,6855573267957931931,5891
5892,Caleb Martinez,879,2016-11-02,1,1,6855573267957931931,5892
5893,Amanda Harper,606,2016-11-02,1,1,6855573267957931931,5893
5894,Thomas Davis,767,2016-11-02,1,1,6855573267957931931,5894
5895,Cody Lane,580,2016-11-02,1,2,6855573267957931931,5895
5896,William Turner,219,2016-11-02,1,1,6855573267957931931,5896
5897,Andrea Brown,317,2016-11-02,1,1,6855573267957931931,5897
5898,Andrew Werner,248,2016-11-02,1,1,6855573267957931931,5898
5899,Diane Donaldson,507,2016-11-02,1,1,6855573267957931931,5899
5900,Rhonda Smith,689,2016-11-02,1,3,6855573267957931931,5900
5901,Alfred Potter,532,2016-11-02,1,2,6855573267957931931,5901
5902,Aaron Moses,359,2016-11-02,1,1,6855573267957931931,5902
5903,Courtney Edwards,942,2016-11-02,1,2,6855573267957931931,5903
5904,Jennifer Cohen,123,2016-11-02,1,1,6855573267957931931,5904
5905,Stephen Bauer,271,2016-11-02,1,2,6855573267957931931,5905
5906,Christina Sims,178,2016-11-02,1,1,6855573267957931931,5906
5907,Emily Williams,489,2016-11-02,1,1,6855573267957931931,5907
5908,Christina Castaneda,750,2016-11-02,1,1,6855573267957931931,5908
5909,Deanna Reed,660,2016-11-02,1,1,6855573267957931931,5909
5910,Rebecca Allen,488,2016-11-02,1,1,6855573267957931931,5910
5911,Brent Kline,390,2016-11-02,1,1,6855573267957931931,5911
5912,Melissa Choi,340,2016-11-02,1,3,6855573267957931931,5912
5913,Jennifer Cabrera,620,2016-11-02,1,1,6855573267957931931,5913
5914,Calvin Carr,678,2016-11-02,1,1,6855573267957931931,5914
5915,Troy Martin,199,2016-11-02,1,1,6855573267957931931,5915
5916,Sarah Gardner,462,2016-11-02,1,1,6855573267957931931,5916
5917,Grant Francis,997,2016-11-02,0,1,6855573267957931931,5917
5918,Sherry Porter,423,2016-11-02,1,1,6855573267957931931,5918
5919,Alex Allen,735,2016-11-02,1,1,6855573267957931931,5919
5920,Nicole Vargas,939,2016-11-02,1,2,6855573267957931931,5920
5921,Brian Oneal,912,2016-11-02,1,1,6855573267957931931,5921
5922,Stephen Sampson,890,2016-11-02,1,1,6855573267957931931,5922
5923,Bailey Estrada,919,2016-11-02,1,2,6855573267957931931,5923
5924,Henry Price,791,2016-11-02,1,1,6855573267957931931,5924
5925,Kathryn Cisneros,236,2016-11-02,1,1,6855573267957931928,5925
5926,James Gilmore,431,2016-11-02,1,1,6855573267957931928,5926
5927,Ryan Lopez,488,2016-11-02,0,3,6855573267957931928,5927
5928,Stephanie Brown,765,2016-11-02,1,1,6855573267957931928,5928
5929,Carrie Gardner,320,2016-11-02,1,1,6855573267957931928,5929
5930,Luke Lewis PhD,367,2016-11-02,1,1,6855573267957931928,5930
5931,John Newman,709,2016-11-02,1,1,6855573267957931928,5931
5932,Stephanie Jones,831,2016-11-02,1,1,6855573267957931928,5932
5933,Beth Pollard,261,2016-11-02,1,2,6855573267957931928,5933
5934,Gilbert Landry,656,2016-11-02,1,1,6855573267957931928,5934
5935,Joshua Vazquez,215,2016-11-02,1,1,6855573267957931928,5935
5936,Laura Anderson,796,2016-11-02,1,2,6855573267957931928,5936
5937,Luis Wright,952,2016-11-02,1,3,6855573267957931928,5937
5938,Christian Jones Jr.,385,2016-11-02,1,3,6855573267957931928,5938
5939,Sean Aguilar,311,2016-11-02,1,3,6855573267957931928,5939
5940,Sydney Pope DDS,247,2016-11-02,1,2,6855573267957931928,5940
5941,Cassandra Mack,494,2016-11-02,1,1,6855573267957931928,5941
5942,Carolyn King,360,2016-11-02,1,2,6855573267957931928,5942
5943,Timothy Webb,732,2016-11-02,1,1,6855573267957931928,5943
5944,Daniel Moore,495,2016-11-02,1,1,6855573267957931928,5944
5945,Kevin Stone,746,2016-11-02,1,1,6855573267957931928,5945
5946,Ryan Richardson,824,2016-11-02,1,2,6855573267957931928,5946
5947,Steven Stanley,628,2016-11-02,1,1,6855573267957931928,5947
5948,Henry Smith,422,2016-11-02,1,1,6855573267957931928,5948
5949,Melissa Sanchez,888,2016-11-02,1,1,6855573267957931928,5949
5950,Linda Barker,787,2016-11-02,1,1,6855573267957931928,5950
5951,Kyle Harmon,643,2016-11-02,1,2,6855573267957931928,5951
5952,Bruce Pugh,844,2016-11-02,0,1,6855573267957931928,5952
5953,Michael Morton,815,2016-11-02,1,1,6855573267957931928,5953
5954,Maria Stevens,375,2016-11-02,1,1,6855573267957931928,5954
5955,Sherry Larson,627,2016-11-02,1,1,6855573267957931928,5955
5956,Emily Lamb,200,2016-11-02,1,3,6855573267957931928,5956
5957,Christina Vargas,447,2016-11-02,1,1,6855573267957931928,5957
5958,Denise Shaw,960,2016-11-02,1,1,6855573267957931928,5958
5959,Kristen Lane,564,2016-11-02,1,1,6855573267957931928,5959
5960,Ruben Alvarado,531,2016-11-02,1,2,6855573267957931928,5960
5961,Jason Austin,693,2016-11-02,1,2,6855573267957931928,5961
5962,Stephanie Castaneda,995,2016-11-02,1,1,6855573267957931928,5962
5963,Stephanie Smith,911,2016-11-02,1,1,6855573267957931929,5963
5964,Austin Thompson,704,2016-11-02,1,1,6855573267957931929,5964
5965,Elijah Lopez,591,2016-11-02,1,1,6855573267957931929,5965
5966,Mrs. Ashley Archer MD,364,2016-11-02,1,1,6855573267957931929,5966
5967,April Arnold,784,2016-11-02,1,3,6855573267957931929,5967
5968,Joan Nash,446,2016-11-02,1,1,6855573267957931929,5968
5969,Kimberly Smith,757,2016-11-02,1,1,6855573267957931929,5969
5970,James Chapman,906,2016-11-02,1,1,6855573267957931929,5970
5971,Denise Ortega,847,2016-11-02,1,2,6855573267957931929,5971
5972,David Potter,647,2016-11-02,1,1,6855573267957931929,5972
5973,Taylor Stewart,816,2016-11-02,1,1,6855573267957931929,5973
5974,Charles Nguyen,586,2016-11-02,1,1,6855573267957931929,5974
5975,Steve Hunter,112,2016-11-02,1,1,6855573267957931929,5975
5976,Ryan Coleman,726,2016-11-02,1,1,6855573267957931929,5976
5977,Christopher Mendez,356,2016-11-02,1,3,6855573267957931929,5977
5978,Elizabeth Fernandez,711,2016-11-02,1,1,6855573267957931929,5978
5979,Felicia Villanueva,967,2016-11-02,1,1,6855573267957931929,5979
5980,Brandi Bryant,545,2016-11-02,1,1,6855573267957931929,5980
5981,Anthony Welch,820,2016-11-02,1,3,6855573267957931929,5981
5982,Timothy Spears,861,2016-11-02,1,2,6855573267957931929,5982
5983,Curtis White,399,2016-11-02,1,1,6855573267957931929,5983
5984,Felicia Russell,471,2016-11-02,1,3,6855573267957931929,5984
5985,Kevin Brennan,672,2016-11-02,1,1,6855573267957931929,5985
5986,Eric Brewer,917,2016-11-02,1,2,6855573267957931929,5986
5987,William Douglas,652,2016-11-02,1,1,6855573267957931929,5987
5988,Tanya Walter,284,2016-11-02,0,1,6855573267957931934,5988
5989,Erin Obrien,393,2016-11-02,1,1,6855573267957931934,5989
5990,Michelle Cole,678,2016-11-02,1,1,6855573267957931934,5990
5991,Edwin Carr,699,2016-11-02,1,1,6855573267957931934,5991
5992,Daniel Jimenez,195,2016-11-02,1,1,6855573267957931934,5992
5993,Thomas Singh,225,2016-11-02,1,1,6855573267957931934,5993
5994,Jacqueline Wood,363,2016-11-02,1,3,6855573267957931934,5994
5995,Pamela Hart,776,2016-11-02,1,1,6855573267957931934,5995
5996,Derrick Lee,622,2016-11-02,1,1,6855573267957931934,5996
5997,Anna Dennis,161,2016-11-02,1,1,6855573267957931934,5997
5998,Michael Anderson,349,2016-11-02,1,2,6855573267957931934,5998
5999,Lance Griffith,301,2016-11-02,1,1,6855573267957931934,5999
6000,Mrs. Brittany Lee,502,2016-11-02,1,1,6855573267957931934,6000
6001,Cindy Mcgrath,481,2016-11-02,0,1,6855573267957931934,6001
6002,Jesse Bradley,463,2016-11-02,0,1,6855573267957931934,6002
6003,Marilyn Dixon,184,2016-11-02,1,1,6855573267957931934,6003
6004,Douglas Guzman,479,2016-11-02,1,2,6855573267957931934,6004
6005,Leslie Sanders,260,2016-11-02,1,1,6855573267957931934,6005
6006,Michael Marshall,396,2016-11-02,1,1,6855573267957931934,6006
6007,Miranda Ayala,708,2016-11-02,1,1,6855573267957931934,6007
6008,Denise Wood,202,2016-11-02,1,1,6855573267957931934,6008
6009,Zachary Frazier,288,2016-11-02,1,1,6855573267957931934,6009
6010,Kurt Guerrero,973,2016-11-02,1,1,6855573267957931934,6010
6011,Victoria Ibarra,974,2016-11-02,1,1,6855573267957931934,6011
6012,Donna Washington,346,2016-11-02,1,1,6855573267957931934,6012
6013,Miss Maria Davis DVM,295,2016-11-02,1,2,6855573267957931934,6013
6014,Morgan Jacobs,255,2016-11-02,1,2,6855573267957931934,6014
6015,Sara Miller,651,2016-11-02,1,2,6855573267957931934,6015
6016,Michael Nelson,705,2016-11-02,1,1,6855573267957931934,6016
6017,Mr. Robert Moore,983,2016-11-02,1,1,6855573267957931934,6017
6018,John Schwartz,241,2016-11-02,1,2,6855573267957931934,6018
6019,Eric Lowe,851,2016-11-02,1,1,6855573267957931934,6019
6020,Theresa Clark,943,2016-11-02,0,1,6855573267957931934,6020
6021,Janet King,982,2016-11-02,1,1,6855573267957931934,6021
6022,Samuel Sullivan,949,2016-11-02,1,2,6855573267957931934,6022
6023,Nancy Hansen,853,2016-11-02,1,1,6855573267957931934,6023
6024,Bradley Calderon,444,2016-11-02,1,2,6855573267957931934,6024
6025,Daniel Thomas,844,2016-11-02,1,1,6855573267957931934,6025
6026,Brianna Hernandez,435,2016-11-02,1,1,6855573267957931934,6026
6027,Sharon Hunt,333,2016-11-02,1,2,6855573267957931934,6027
6028,Arthur Rich,170,2016-11-02,1,2,6855573267957931934,6028
6029,Megan Williams,182,2016-11-02,1,3,6855573267957931934,6029
6030,Erica Schwartz,327,2016-11-02,1,2,6855573267957931934,6030
6031,Steven Turner,823,2016-11-02,1,3,6855573267957931934,6031
6032,Nathan Rowe,933,2016-11-02,1,1,6855573267957931934,6032
6033,Max Conley,990,2016-11-02,1,3,6855573267957931934,6033
6034,Sarah Meyer,648,2016-11-02,1,1,6855573267957931934,6034
6035,Valerie Chambers,452,2016-11-02,1,1,6855573267957931934,6035
6036,Barbara Peterson,628,2016-11-02,1,3,6855573267957931934,6036
6037,Veronica Barber,769,2016-11-02,1,1,6855573267957931934,6037
6038,Heather Johnson,741,2016-11-02,1,1,6855573267957931934,6038
6039,Joe Woods,539,2016-11-02,0,1,6855573267957931934,6039
6040,Nathan Brown,867,2016-11-02,1,1,6855573267957931934,6040
6041,Kimberly Rogers,351,2016-11-02,1,1,6855573267957931934,6041
6042,Crystal Camacho,671,2016-11-02,1,1,6855573267957931934,6042
6043,Alyssa Hampton,384,2016-11-02,1,1,6855573267957931934,6043
6044,Jason Gaines,611,2016-11-02,1,1,6855573267957931934,6044
6045,Alexandra Rogers,968,2016-11-02,1,3,6855573267957931934,6045
6046,Edward Miller,473,2016-11-02,1,3,6855573267957931934,6046
6047,Elizabeth Davis,219,2016-11-02,1,1,6855573267957931934,6047
6048,Mary Houston,789,2016-11-02,1,1,6855573267957931934,6048
6049,Robert Bates,273,2016-11-02,1,1,6855573267957931934,6049
6050,Jessica Stewart,122,2016-11-02,1,3,6855573267957931934,6050
6051,Debbie Martinez,517,2016-11-02,1,1,6855573267957931934,6051
6052,Wayne Pollard,959,2016-11-02,1,1,6855573267957931934,6052
6053,Elizabeth Frost,184,2016-11-02,1,1,6855573267957931934,6053
6054,Danny Parker,893,2016-11-02,1,2,6855573267957931934,6054
6055,Kara Wells,154,2016-11-02,1,2,6855573267957931934,6055
6056,Anthony Price,443,2016-11-02,1,2,6855573267957931934,6056
6057,Phyllis Murray,973,2016-11-02,1,1,6855573267957931934,6057
6058,Natasha Hopkins,290,2016-11-02,1,1,6855573267957931934,6058
6059,Alexis Cervantes,421,2016-11-02,1,1,6855573267957931934,6059
6060,Dennis Ward,432,2016-11-02,1,2,6855573267957931934,6060
6061,Jason Walker,618,2016-11-02,1,1,6855573267957931934,6061
6062,Andrew Taylor,169,2016-11-02,1,1,6855573267957931934,6062
